imdb_id,budget_from_api,budget_opus_data,buget_from_imdb_website
tt0335351,0,0,
tt0021577,0,0,
tt0326148,0,0,
tt0360216,0,0,
tt0377556,0,0,
tt0337868,0,0,
tt0410818,0,0,
tt5503786,0,0,
tt0358647,0,0,
tt0233230,0,0,
tt0286594,0,0,
tt0343107,0,0,
tt0335126,0,0,
tt0311943,0,0,
tt0308488,0,0,
tt0367097,0,0,
tt0358590,0,0,
tt0349079,0,0,
tt0402141,0,0,
tt0348354,0,0,
tt0398103,0,0,
tt0212132,0,0,
tt0361668,0,0,
tt1887814,0,0,
tt0303917,0,0,
tt0351461,0,0,
tt0307568,0,0,
tt0380689,0,0,
tt0379577,0,0,
tt0365376,0,0,
tt0365411,0,0,
tt0366943,0,0,
tt0109306,0,0,
tt0333645,0,0,
tt0390632,0,0,
tt0372806,0,0,
tt0285052,0,0,
tt0306597,0,0,
tt0374783,0,0,
tt0315110,0,0,
tt0306432,0,0,
tt0362129,0,0,
tt0369060,0,0,
tt0422950,0,0,
tt0281176,0,0,
tt0361625,0,0,
tt0162662,0,0,
tt0398835,0,0,
tt0359045,0,0,
tt0884842,0,0,
tt0318780,0,0,
tt0437238,0,0,
tt0156740,0,0,
tt0364930,0,0,
tt0360130,0,0,
tt0318725,0,0,
tt0301777,0,0,
tt0380485,0,0,
tt0337631,0,0,
tt0354243,0,0,
tt0391892,0,0,
tt0387155,0,0,
tt0325234,0,0,
tt0337960,0,0,
tt0396271,0,0,
tt0072107,0,0,
tt0403910,0,0,
tt0383475,0,0,
tt0378867,0,0,
tt0388495,0,0,
tt0384810,0,0,
tt0337721,0,0,
tt0396705,0,0,
tt0377071,0,0,
tt0210916,0,0,
tt0305178,0,0,
tt0329767,0,0,
tt0414834,0,0,
tt0353818,0,0,
tt0379307,0,0,
tt0408261,0,0,
tt0377031,0,0,
tt0230512,0,0,
tt0296915,0,0,
tt0327919,0,0,
tt0360845,0,0,
tt0326208,0,0,
tt0382561,0,0,
tt0406977,0,0,
tt0342150,0,0,
tt0381006,0,0,
tt0371280,0,0,
tt0288330,0,0,
tt0301976,0,0,
tt0336264,0,0,
tt0375735,0,0,
tt0367790,0,0,
tt0339147,0,0,
tt0268040,0,0,
tt0391225,0,0,
tt0368711,0,0,
tt0403893,0,0,
tt0390123,0,0,
tt0079915,0,0,
tt0418038,0,0,
tt0319531,0,0,
tt0366532,0,0,
tt0160398,0,0,
tt0388888,0,0,
tt0347332,0,0,
tt0374277,0,0,
tt0317842,0,0,
tt0388473,0,0,
tt0407263,0,0,
tt0366996,0,0,
tt0376717,0,0,
tt0368658,0,0,
tt0112313,0,0,
tt0418362,0,0,
tt0386669,0,0,
tt0369672,0,0,
tt0376890,0,0,
tt0347246,0,0,
tt0373788,0,0,
tt0330686,0,0,
tt0364961,0,0,
tt0326036,0,0,
tt0385878,0,0,
tt0372279,0,0,
tt0374330,0,0,
tt0361127,0,0,
tt0326977,0,0,
tt0347473,0,0,
tt0387412,0,0,
tt0092090,0,0,
tt0385635,0,0,
tt0391024,0,0,
tt0398872,0,0,
tt0338097,0,0,
tt0379217,0,0,
tt0315273,0,0,
tt0373861,0,0,
tt0381487,0,0,
tt0379225,0,0,
tt0337930,0,0,
tt0274407,0,0,
tt0298131,0,0,
tt0348593,0,0,
tt0277941,0,0,
tt0374546,0,0,
tt0388242,0,0,
tt0363532,0,0,
tt0331952,0,0,
tt1606382,0,0,
tt0364517,0,0,
tt0329388,0,0,
tt0377744,0,0,
tt0314498,0,0,
tt0352343,0,0,
tt0353774,0,0,
tt0363226,0,0,
tt0382330,0,0,
tt0318462,0,0,
tt0451021,0,0,
tt0370531,0,0,
tt0383460,0,0,
tt0308281,0,0,
tt0475333,0,0,
tt0421250,0,0,
tt1766204,0,0,
tt0070488,0,0,
tt0372401,0,0,
tt0412042,0,0,
tt0271537,0,0,
tt0464216,0,0,
tt0428672,0,0,
tt0404551,0,0,
tt0381682,0,0,
tt0444698,0,0,
tt0383648,0,0,
tt0278017,0,0,
tt0458425,0,0,
tt0424189,0,0,
tt0338001,0,0,
tt0342916,0,0,
tt0387549,0,0,
tt0451070,0,0,
tt0106676,0,0,
tt0448435,0,0,
tt0433635,0,0,
tt0490079,0,0,
tt0424273,0,0,
tt0452659,0,0,
tt0338977,0,0,
tt0424584,0,0,
tt0187387,0,0,
tt0396818,0,0,
tt0445396,0,0,
tt0377569,0,0,
tt0430063,0,0,
tt0439833,0,0,
tt1333591,0,0,
tt0300922,0,0,
tt0398982,0,0,
tt0420356,0,0,
tt0337728,0,0,
tt0390080,0,0,
tt2848876,0,0,
tt0114941,0,0,
tt0420627,0,0,
tt0468528,0,0,
tt0388201,0,0,
tt0424272,0,0,
tt0287457,0,0,
tt0379402,0,0,
tt0285727,0,0,
tt0430289,0,0,
tt0457452,0,0,
tt0456549,0,0,
tt0478338,0,0,
tt0453508,0,0,
tt0443691,0,0,
tt0434179,0,0,
tt0399465,0,0,
tt0315459,0,0,
tt0108334,0,0,
tt0411883,0,0,
tt0064169,0,0,
tt0341573,0,0,
tt0447016,0,0,
tt0367859,0,0,
tt0366721,0,0,
tt0398830,0,0,
tt0412919,0,0,
tt0302297,0,0,
tt0416220,0,0,
tt0448978,0,0,
tt0405271,0,0,
tt0374036,0,0,
tt0382691,0,0,
tt0436262,0,0,
tt0327643,0,0,
tt0330080,0,0,
tt0308595,0,0,
tt0420952,0,0,
tt0462333,0,0,
tt0317965,0,0,
tt0361498,0,0,
tt0456012,0,0,
tt0339638,0,0,
tt0451631,0,0,
tt0443698,0,0,
tt0381668,0,0,
tt0326664,0,0,
tt0458375,0,0,
tt0452711,0,0,
tt0337879,0,0,
tt0286751,0,0,
tt0325478,0,0,
tt0076670,0,0,
tt0402417,0,0,
tt0377088,0,0,
tt1133594,0,0,
tt0424435,0,0,
tt0381392,0,0,
tt0398963,0,0,
tt0409838,0,0,
tt0185390,0,0,
tt0414344,0,0,
tt0402406,0,0,
tt0439817,0,0,
tt0389361,0,0,
tt0362506,0,0,
tt0427276,0,0,
tt0416331,0,0,
tt0461209,0,0,
tt0308772,0,0,
tt0291988,0,0,
tt0436039,0,0,
tt0406038,0,0,
tt0396223,0,0,
tt0424237,0,0,
tt0420260,0,0,
tt0401248,0,0,
tt0423853,0,0,
tt0401591,0,0,
tt0380538,0,0,
tt0984155,0,0,
tt0396690,0,0,
tt0419766,0,0,
tt0407732,0,0,
tt2033933,0,0,
tt0054098,0,0,
tt0327210,0,0,
tt0408777,0,0,
tt0424509,0,0,
tt0420251,0,0,
tt0436686,0,0,
tt0401244,0,0,
tt0356159,0,0,
tt0424024,0,0,
tt0457875,0,0,
tt0407031,0,0,
tt0294806,0,0,
tt0398971,0,0,
tt0436629,0,0,
tt0423866,0,0,
tt0105100,0,0,
tt0405461,0,0,
tt0455953,0,0,
tt0376007,0,0,
tt0344273,0,0,
tt0366287,0,0,
tt0382621,0,0,
tt0381505,0,0,
tt0420291,0,0,
tt0407536,0,0,
tt0365938,0,0,
tt0444608,0,0,
tt0374345,0,0,
tt0449389,0,0,
tt0415908,0,0,
tt0384929,0,0,
tt0444781,0,0,
tt0423310,0,0,
tt0412922,0,0,
tt0192766,0,0,
tt0439707,0,0,
tt0363472,0,0,
tt0408961,0,0,
tt0348505,0,0,
tt0362004,0,0,
tt0424129,0,0,
tt0386423,0,0,
tt0451833,0,0,
tt0389828,0,0,
tt0455475,0,0,
tt0059893,0,0,
tt0429177,0,0,
tt0411195,0,0,
tt0273108,0,0,
tt0299478,0,0,
tt0369053,0,0,
tt0424227,0,0,
tt0436095,0,0,
tt0332285,0,0,
tt0422528,0,0,
tt0326835,0,0,
tt0426155,0,0,
tt0451850,0,0,
tt0361693,0,0,
tt0417791,0,0,
tt0343663,0,0,
tt0371939,0,0,
tt0403537,0,0,
tt0428003,0,0,
tt0366137,0,0,
tt0374583,0,0,
tt0379918,0,0,
tt0403217,0,0,
tt0420304,0,0,
tt0370986,0,0,
tt0142634,0,0,
tt0339806,0,0,
tt0073177,0,0,
tt0346336,0,0,
tt0411674,0,0,
tt0424565,0,0,
tt0213524,0,0,
tt0445620,0,0,
tt0388395,0,0,
tt0385002,0,0,
tt0427312,0,0,
tt1016268,0,0,
tt0291032,0,0,
tt0436078,0,0,
tt0387914,0,0,
tt0354356,0,0,
tt0448206,0,0,
tt0344604,0,0,
tt0400525,0,0,
tt0426615,0,0,
tt2846600,0,0,
tt0366777,0,0,
tt0417415,0,0,
tt0451069,0,0,
tt0377084,0,0,
tt7086706,0,0,
tt0378947,0,0,
tt0457528,0,0,
tt0402894,0,0,
tt0401623,0,0,
tt0433400,0,0,
tt0387514,0,0,
tt0388125,0,0,
tt0821462,0,0,
tt0478213,0,0,
tt6271806,0,0,
tt0119002,0,0,
tt0495103,0,0,
tt0397477,0,0,
tt0829124,0,0,
tt0385057,0,0,
tt0463903,0,0,
tt0396587,0,0,
tt0059448,0,0,
tt0402743,0,0,
tt0418206,0,0,
tt0429173,0,0,
tt0386757,0,0,
tt0478331,0,0,
tt0439467,0,0,
tt5219972,0,0,
tt0479409,0,0,
tt0436569,0,0,
tt0407621,0,0,
tt0389738,0,0,
tt0466664,0,0,
tt0428196,0,0,
tt0466403,0,0,
tt0464061,0,0,
tt0100602,0,0,
tt1172068,0,0,
tt0419081,0,0,
tt0376827,0,0,
tt0086850,0,0,
tt0451200,0,0,
tt0473174,0,0,
tt0452604,0,0,
tt0401593,0,0,
tt0064806,0,0,
tt0436295,0,0,
tt0457496,0,0,
tt0429482,0,0,
tt0455581,0,0,
tt0433405,0,0,
tt6461980,0,0,
tt0472175,0,0,
tt0417614,0,0,
tt0468580,0,0,
tt0421528,0,0,
tt0817498,0,0,
tt0449121,0,0,
tt0348847,0,0,
tt0388118,0,0,
tt0407926,0,0,
tt0284971,0,0,
tt2763308,0,0,
tt0420550,0,0,
tt0905360,0,0,
tt0359254,0,0,
tt0379184,0,0,
tt0432337,0,0,
tt0489707,0,0,
tt0468463,0,0,
tt0197633,0,0,
tt0410730,0,0,
tt0403692,0,0,
tt0407551,0,0,
tt0800081,0,0,
tt0452660,0,0,
tt0487092,0,0,
tt0441001,0,0,
tt0406214,0,0,
tt0388288,0,0,
tt0783515,0,0,
tt0996948,0,0,
tt0338309,0,0,
tt0481574,0,0,
tt0325007,0,0,
tt0362496,0,0,
tt0492488,0,0,
tt0930057,0,0,
tt0443506,0,0,
tt0830968,0,0,
tt0369294,0,0,
tt0436978,0,0,
tt0473037,0,0,
tt5198796,0,0,
tt0476053,0,0,
tt0410549,0,0,
tt0416471,0,0,
tt0450470,0,0,
tt0369523,0,0,
tt0466460,0,0,
tt0395796,0,0,
tt0495060,0,0,
tt0472210,0,0,
tt1506945,0,0,
tt0479506,0,0,
tt0375911,0,0,
tt0342882,0,0,
tt0783695,0,0,
tt0436728,0,0,
tt0434292,0,0,
tt0151734,0,0,
tt0348853,0,0,
tt0441761,0,0,
tt0097790,0,0,
tt2486792,0,0,
tt0384573,0,0,
tt0783681,0,0,
tt0464105,0,0,
tt0832906,0,0,
tt0795376,0,0,
tt0442286,0,0,
tt0474622,0,0,
tt0426627,0,0,
tt0808438,0,0,
tt0439511,0,0,
tt0384819,0,0,
tt0432260,0,0,
tt0371739,0,0,
tt0407236,0,0,
tt0368264,0,0,
tt0425253,0,0,
tt0438327,0,0,
tt0428965,0,0,
tt0887764,0,0,
tt0450334,0,0,
tt0800981,0,0,
tt0420509,0,0,
tt0496321,0,0,
tt0387037,0,0,
tt0297389,0,0,
tt0840019,0,0,
tt0841992,0,0,
tt0395173,0,0,
tt0402057,0,0,
tt0461804,0,0,
tt0464184,0,0,
tt0439774,0,0,
tt0405357,0,0,
tt0456149,0,0,
tt0760160,0,0,
tt0772153,0,0,
tt0334725,0,0,
tt0845439,0,0,
tt0381429,0,0,
tt0415234,0,0,
tt0799916,0,0,
tt0390159,0,0,
tt0489560,0,0,
tt0382806,0,0,
tt0405866,0,0,
tt0428649,0,0,
tt0469589,0,0,
tt0417189,0,0,
tt0498097,0,0,
tt0475169,0,0,
tt0432290,0,0,
tt0436864,0,0,
tt0455958,0,0,
tt0425055,0,0,
tt0456899,0,0,
tt0412308,0,0,
tt0499596,0,0,
tt0459242,0,0,
tt0432325,0,0,
tt0386504,0,0,
tt0407246,0,0,
tt0762111,0,0,
tt0479965,0,0,
tt0402230,0,0,
tt0461323,0,0,
tt0459666,0,0,
tt0424287,0,0,
tt0380268,0,0,
tt0799954,0,0,
tt0774755,0,0,
tt0083242,0,0,
tt0476805,0,0,
tt0478366,0,0,
tt0431979,0,0,
tt0439130,0,0,
tt0492466,0,0,
tt0473434,0,0,
tt0446685,0,0,
tt0477392,0,0,
tt0775566,0,0,
tt0376177,0,0,
tt0419434,0,0,
tt0757933,0,0,
tt0770214,0,0,
tt0372122,0,0,
tt0760310,0,0,
tt0775076,0,0,
tt0488906,0,0,
tt0464160,0,0,
tt0493459,0,0,
tt0489682,0,0,
tt0392908,0,0,
tt0396857,0,0,
tt0478166,0,0,
tt0436231,0,0,
tt0413466,0,0,
tt0446784,0,0,
tt0384814,0,0,
tt0805184,0,0,
tt0415932,0,0,
tt0064040,0,0,
tt0887259,0,0,
tt0460829,0,0,
tt0433116,0,0,
tt0443456,0,0,
tt0410400,0,0,
tt0460792,0,0,
tt0468094,0,0,
tt0478197,0,0,
tt0486358,0,0,
tt0454931,0,0,
tt0428038,0,0,
tt0404802,0,0,
tt0436971,0,0,
tt0811136,0,0,
tt0473488,0,0,
tt0473692,0,0,
tt1236254,0,0,
tt0488414,0,0,
tt0465203,0,0,
tt0381690,0,0,
tt0428856,0,0,
tt0417658,0,0,
tt0382810,0,0,
tt0364955,0,0,
tt0487503,0,0,
tt1092095,0,0,
tt0492492,0,0,
tt0427089,0,0,
tt0456396,0,0,
tt0379306,0,0,
tt0463345,0,0,
tt0110305,0,0,
tt0778784,0,0,
tt0436595,0,0,
tt0437777,0,0,
tt0433412,0,0,
tt0462346,0,0,
tt0426578,0,0,
tt0427969,0,0,
tt0456020,0,0,
tt0464692,0,0,
tt0084105,0,0,
tt0424942,0,0,
tt0496350,0,0,
tt6217098,0,0,
tt0927629,0,0,
tt0462295,0,0,
tt0483179,0,0,
tt0783665,0,0,
tt0410410,0,0,
tt0427906,0,0,
tt0486572,0,0,
tt1059238,0,0,
tt0870105,0,0,
tt7374762,0,0,
tt0938321,0,0,
tt0493395,0,0,
tt0800181,0,0,
tt0443564,0,0,
tt0791268,0,0,
tt0479354,0,0,
tt0780568,0,0,
tt0841149,0,0,
tt0847050,0,0,
tt0244521,0,0,
tt1002540,0,0,
tt0825241,0,0,
tt1553371,0,0,
tt0491877,0,0,
tt0302498,0,0,
tt0495919,0,0,
tt3814486,0,0,
tt1107850,0,0,
tt0479074,0,0,
tt0963915,0,0,
tt0452671,0,0,
tt0457302,0,0,
tt0852984,0,0,
tt0757061,0,0,
tt0499570,0,0,
tt0452971,0,0,
tt2090537,0,0,
tt0899238,0,0,
tt0808190,0,0,
tt0795406,0,0,
tt0412808,0,0,
tt0427582,0,0,
tt6076810,0,0,
tt1135944,0,0,
tt0094888,0,0,
tt0808237,0,0,
tt0462683,0,0,
tt0758798,0,0,
tt0477877,0,0,
tt0495036,0,0,
tt0473015,0,0,
tt0440978,0,0,
tt1003113,0,0,
tt1094270,0,0,
tt0780608,0,0,
tt0460925,0,0,
tt0844462,0,0,
tt0435706,0,0,
tt0430768,0,0,
tt0492464,0,0,
tt0475224,0,0,
tt0380420,0,0,
tt0439179,0,0,
tt0461613,0,0,
tt0808241,0,0,
tt0494203,0,0,
tt0029924,0,0,
tt0841175,0,0,
tt0377061,0,0,
tt1183697,0,0,
tt0087100,0,0,
tt1754953,0,0,
tt0814656,0,0,
tt0905361,0,0,
tt1083447,0,0,
tt0461760,0,0,
tt0446752,0,0,
tt0497986,0,0,
tt0479073,0,0,
tt0435625,0,0,
tt0448989,0,0,
tt0477731,0,0,
tt0780468,0,0,
tt0846425,0,0,
tt1045889,0,0,
tt0855824,0,0,
tt0461946,0,0,
tt0402906,0,0,
tt0484113,0,0,
tt2280378,0,0,
tt0806679,0,0,
tt0881909,0,0,
tt0848542,0,0,
tt0478999,0,0,
tt0450680,0,0,
tt0469686,0,0,
tt0379158,0,0,
tt0462477,0,0,
tt0826547,0,0,
tt0841173,0,0,
tt0414713,0,0,
tt0822849,0,0,
tt0841108,0,0,
tt0760187,0,0,
tt0401808,0,0,
tt0792948,0,0,
tt0431827,0,0,
tt0480001,0,0,
tt0492463,0,0,
tt0928413,0,0,
tt0483812,0,0,
tt0872318,0,0,
tt0409301,0,0,
tt0496319,0,0,
tt0067698,0,0,
tt0454864,0,0,
tt0354578,0,0,
tt1620446,0,0,
tt0828065,0,0,
tt0799976,0,0,
tt0498366,0,0,
tt2058636,0,0,
tt0784977,0,0,
tt0444672,0,0,
tt0464029,0,0,
tt0466943,0,0,
tt0995829,0,0,
tt0800272,0,0,
tt0479046,0,0,
tt0468548,0,0,
tt0914358,0,0,
tt0849480,0,0,
tt0787515,0,0,
tt0762117,0,0,
tt0819723,0,0,
tt0855895,0,0,
tt0769508,0,0,
tt0810988,0,0,
tt0404163,0,0,
tt0458367,0,0,
tt0451966,0,0,
tt0809439,0,0,
tt0437857,0,0,
tt3688342,0,0,
tt0376543,0,0,
tt0269217,0,0,
tt0760311,0,0,
tt0487273,0,0,
tt0991150,0,0,
tt0832937,0,0,
tt0463486,0,0,
tt0790769,0,0,
tt0799915,0,0,
tt0401420,0,0,
tt0417871,0,0,
tt0454084,0,0,
tt0492481,0,0,
tt0809407,0,0,
tt0490579,0,0,
tt0446298,0,0,
tt1112115,0,0,
tt0341569,0,0,
tt1086340,0,0,
tt0227671,0,0,
tt0763852,0,0,
tt0988102,0,0,
tt0389328,0,0,
tt0912599,0,0,
tt0424025,0,0,
tt0912590,0,0,
tt0444628,0,0,
tt0485185,0,0,
tt0912580,0,0,
tt0498120,0,0,
tt0467409,0,0,
tt0047574,0,0,
tt0422783,0,0,
tt0476643,0,0,
tt0832971,0,0,
tt0792966,0,0,
tt0431124,0,0,
tt0492499,0,0,
tt1003116,0,0,
tt0441774,0,0,
tt0939681,0,0,
tt0878134,0,0,
tt0499238,0,0,
tt0419491,0,0,
tt0432289,0,0,
tt0870222,0,0,
tt0498355,0,0,
tt0443455,0,0,
tt0912592,0,0,
tt1109499,0,0,
tt1003118,0,0,
tt0829193,0,0,
tt0479974,0,0,
tt0758738,0,0,
tt0315431,0,0,
tt0912583,0,0,
tt0432264,0,0,
tt0832903,0,0,
tt0954008,0,0,
tt0412796,0,0,
tt0819354,0,0,
tt2546292,0,0,
tt0450450,0,0,
tt0893356,0,0,
tt0459880,0,0,
tt0477078,0,0,
tt0808331,0,0,
tt0460766,0,0,
tt0425326,0,0,
tt0471030,0,0,
tt0923752,0,0,
tt0990376,0,0,
tt0943512,0,0,
tt0098063,0,0,
tt0758784,0,0,
tt0856008,0,0,
tt0492931,0,0,
tt0461703,0,0,
tt0488508,0,0,
tt1063628,0,0,
tt1018886,0,0,
tt0465188,0,0,
tt0800099,0,0,
tt0772168,0,0,
tt0449018,0,0,
tt1032854,0,0,
tt0475937,0,0,
tt0472268,0,0,
tt0459605,0,0,
tt0494222,0,0,
tt0457655,0,0,
tt0756729,0,0,
tt0823451,0,0,
tt0485272,0,0,
tt0455362,0,0,
tt0444112,0,0,
tt0481797,0,0,
tt0899143,0,0,
tt0857265,0,0,
tt0800956,0,0,
tt0449851,0,0,
tt0819953,0,0,
tt0920473,0,0,
tt0456521,0,0,
tt0460740,0,0,
tt0775488,0,0,
tt0458072,0,0,
tt0866437,0,0,
tt0458364,0,0,
tt0790602,0,0,
tt0772178,0,0,
tt0796368,0,0,
tt0986213,0,0,
tt0800027,0,0,
tt0841032,0,0,
tt1120897,0,0,
tt0478829,0,0,
tt0756703,0,0,
tt0814014,0,0,
tt0806203,0,0,
tt0780595,0,0,
tt0985636,0,0,
tt0443473,0,0,
tt0458522,0,0,
tt0976026,0,0,
tt0365686,0,0,
tt1059200,0,0,
tt0880440,0,0,
tt0833476,0,0,
tt0825244,0,0,
tt0491747,0,0,
tt0875113,0,0,
tt0841044,0,0,
tt0871510,0,0,
tt0995031,0,0,
tt0772193,0,0,
tt0490234,0,0,
tt0831884,0,0,
tt0476995,0,0,
tt0806088,0,0,
tt1146290,0,0,
tt0758053,0,0,
tt0483578,0,0,
tt0804452,0,0,
tt0768212,0,0,
tt0484562,0,0,
tt0426883,0,0,
tt0401997,0,0,
tt0424823,0,0,
tt1027743,0,0,
tt0422774,0,0,
tt0457419,0,0,
tt0488120,0,0,
tt1298722,0,0,
tt0490984,0,0,
tt0773306,0,0,
tt0830535,0,0,
tt0762104,0,0,
tt1037218,0,0,
tt1285162,0,0,
tt1289783,0,0,
tt1130987,0,0,
tt1241326,0,0,
tt0475252,0,0,
tt0278259,0,0,
tt1094277,0,0,
tt0962715,0,0,
tt1202163,0,0,
tt1172069,0,0,
tt1129381,0,0,
tt0492486,0,0,
tt1238298,0,0,
tt0811128,0,0,
tt1124217,0,0,
tt0765430,0,0,
tt0074547,0,0,
tt0756725,0,0,
tt1092007,0,0,
tt1130091,0,0,
tt0462023,0,0,
tt0971177,0,0,
tt1279111,0,0,
tt1064861,0,0,
tt0790675,0,0,
tt0914850,0,0,
tt1186248,0,0,
tt0765141,0,0,
tt0363240,0,0,
tt0476999,0,0,
tt0495026,0,0,
tt0905642,0,0,
tt0180005,0,0,
tt0855729,0,0,
tt0497323,0,0,
tt0881934,0,0,
tt1097017,0,0,
tt0960890,0,0,
tt0867241,0,0,
tt0870211,0,0,
tt0482517,0,0,
tt0857275,0,0,
tt0775536,0,0,
tt1056441,0,0,
tt0865297,0,0,
tt0770751,0,0,
tt0867160,0,0,
tt0937239,0,0,
tt0772165,0,0,
tt0930071,0,0,
tt0833960,0,0,
tt0984213,0,0,
tt1090680,0,0,
tt0414426,0,0,
tt0479289,0,0,
tt1078891,0,0,
tt0875705,0,0,
tt0459468,0,0,
tt0269849,0,0,
tt1157668,0,0,
tt1266583,0,0,
tt0479140,0,0,
tt1031280,0,0,
tt0817544,0,0,
tt1288553,0,0,
tt0478126,0,0,
tt0425308,0,0,
tt0768183,0,0,
tt0960770,0,0,
tt0792978,0,0,
tt1014808,0,0,
tt0959282,0,0,
tt0825331,0,0,
tt1196707,0,0,
tt0051871,0,0,
tt1092004,0,0,
tt1171238,0,0,
tt1284596,0,0,
tt1152758,0,0,
tt1007950,0,0,
tt1234240,0,0,
tt0488535,0,0,
tt0828393,0,0,
tt0790709,0,0,
tt4801232,0,0,
tt0451221,0,0,
tt1042499,0,0,
tt6987652,0,0,
tt1117379,0,0,
tt0846668,0,0,
tt0485851,0,0,
tt1104783,0,0,
tt1172203,0,0,
tt1093836,0,0,
tt0048261,0,0,
tt0416675,0,0,
tt3169000,0,0,
tt1048174,0,0,
tt0914845,0,0,
tt1024746,0,0,
tt0893509,0,0,
tt0449303,0,0,
tt1187354,0,0,
tt0830570,0,0,
tt1012757,0,0,
tt1051245,0,0,
tt0123028,0,0,
tt0821810,0,0,
tt0796302,0,0,
tt1133991,0,0,
tt0910847,0,0,
tt2342708,0,0,
tt3956334,0,0,
tt1212007,0,0,
tt0493402,0,0,
tt3625294,0,0,
tt0790799,0,0,
tt1035731,0,0,
tt0488988,0,0,
tt0430916,0,0,
tt0889134,0,0,
tt0384683,0,0,
tt1157705,0,0,
tt1157694,0,0,
tt1262863,0,0,
tt0984175,0,0,
tt0794374,0,0,
tt1285252,0,0,
tt0995061,0,0,
tt0391483,0,0,
tt1213926,0,0,
tt1068634,0,0,
tt1020936,0,0,
tt0847897,0,0,
tt0859765,0,0,
tt1040007,0,0,
tt0838233,0,0,
tt0991167,0,0,
tt0787500,0,0,
tt1153690,0,0,
tt0870122,0,0,
tt1164092,0,0,
tt0816545,0,0,
tt0829432,0,0,
tt0841084,0,0,
tt1157720,0,0,
tt0395461,0,0,
tt0818165,0,0,
tt1202203,0,0,
tt0912596,0,0,
tt1262046,0,0,
tt0493421,0,0,
tt1122599,0,0,
tt1006904,0,0,
tt0758732,0,0,
tt1051981,0,0,
tt0780046,0,0,
tt1129921,0,0,
tt1520323,0,0,
tt0887732,0,0,
tt0951318,0,0,
tt0048308,0,0,
tt0782867,0,0,
tt0990404,0,0,
tt1003115,0,0,
tt0476991,0,0,
tt0338706,0,0,
tt1008023,0,0,
tt0415856,0,0,
tt0953363,0,0,
tt0940620,0,0,
tt1149583,0,0,
tt0357668,0,0,
tt1180346,0,0,
tt0986233,0,0,
tt1093842,0,0,
tt0436854,0,0,
tt1028539,0,0,
tt0475984,0,0,
tt0888693,0,0,
tt1157620,0,0,
tt1280501,0,0,
tt0109688,0,0,
tt0905979,0,0,
tt0902270,0,0,
tt1002765,0,0,
tt0411475,0,0,
tt1138002,0,0,
tt0493450,0,0,
tt1163752,0,0,
tt0460745,0,0,
tt1306972,0,0,
tt1286800,0,0,
tt0479547,0,0,
tt0770796,0,0,
tt1198405,0,0,
tt0781435,0,0,
tt1087578,0,0,
tt1151309,0,0,
tt1092005,0,0,
tt1043749,0,0,
tt6490394,0,0,
tt0963208,0,0,
tt0787523,0,0,
tt0818170,0,0,
tt0803057,0,0,
tt1185437,0,0,
tt1029137,0,0,
tt0842929,0,0,
tt0487195,0,0,
tt1149405,0,0,
tt0955306,0,0,
tt1153111,0,0,
tt0765451,0,0,
tt1178640,0,0,
tt1277728,0,0,
tt1202539,0,0,
tt0840322,0,0,
tt1114277,0,0,
tt1185418,0,0,
tt0065889,0,0,
tt1091225,0,0,
tt1132606,0,0,
tt0870195,0,0,
tt0827517,0,0,
tt1093824,0,0,
tt0996605,0,0,
tt0479468,0,0,
tt0804492,0,0,
tt1292703,0,0,
tt1078188,0,0,
tt1029120,0,0,
tt1165276,0,0,
tt0807054,0,0,
tt0870090,0,0,
tt0857355,0,0,
tt1275521,0,0,
tt0476550,0,0,
tt1038915,0,0,
tt1179781,0,0,
tt0819714,0,0,
tt1039995,0,0,
tt0490170,0,0,
tt0889652,0,0,
tt1191138,0,0,
tt1182908,0,0,
tt0855852,0,0,
tt0825239,0,0,
tt1216300,0,0,
tt0993789,0,0,
tt0929412,0,0,
tt0455805,0,0,
tt0995752,0,0,
tt1151915,0,0,
tt0047688,0,0,
tt1065332,0,0,
tt0901485,0,0,
tt1182937,0,0,
tt0487419,0,0,
tt0991346,0,0,
tt0080653,0,0,
tt1032856,0,0,
tt0970468,0,0,
tt1045670,0,0,
tt7262882,0,0,
tt0795493,0,0,
tt1068649,0,0,
tt0464913,0,0,
tt1046947,0,0,
tt1142798,0,0,
tt0486578,0,0,
tt0997047,0,0,
tt0956038,0,0,
tt1157631,0,0,
tt0962711,0,0,
tt1120889,0,0,
tt1038971,0,0,
tt1319645,0,0,
tt1426371,0,0,
tt0842675,0,0,
tt1628039,0,0,
tt0960741,0,0,
tt0880648,0,0,
tt1278447,0,0,
tt1043756,0,0,
tt0097994,0,0,
tt1249443,0,0,
tt0859644,0,0,
tt1392888,0,0,
tt0877700,0,0,
tt1268175,0,0,
tt1235058,0,0,
tt1348318,0,0,
tt0841128,0,0,
tt0046907,0,0,
tt0790612,0,0,
tt1343110,0,0,
tt1189076,0,0,
tt1132588,0,0,
tt1224366,0,0,
tt1247397,0,0,
tt1424361,0,0,
tt1091172,0,0,
tt0880570,0,0,
tt1160317,0,0,
tt1155637,0,0,
tt1251754,0,0,
tt1277938,0,0,
tt1293842,0,0,
tt0832318,0,0,
tt0477002,0,0,
tt1101675,0,0,
tt1546653,0,0,
tt0435716,0,0,
tt1172523,0,0,
tt0889595,0,0,
tt1360866,0,0,
tt0493451,0,0,
tt1189350,0,0,
tt1185242,0,0,
